,loss,precision,recall,f1,val_loss,val_precision,val_recall,val_f1
84,0.10523969680070877,0.7916520237922668,0.6171846389770508,0.6706497073173523,0.15159872174263,0.8170022964477539,0.6764735579490662,0.7274907231330872
85,0.10166732221841812,0.7873882055282593,0.6348109245300293,0.6706848740577698,0.1544625610113144,0.7972767353057861,0.6816087961196899,0.7224259972572327
86,0.10100077092647552,0.7528282403945923,0.6681395769119263,0.6837859153747559,0.15220767259597778,0.8097153306007385,0.6735557913780212,0.7210074663162231
87,0.09997927397489548,0.7817700505256653,0.5828221440315247,0.6497323513031006,0.15239481627941132,0.8450080156326294,0.680558443069458,0.737881600856781
88,0.10230077058076859,0.7485705614089966,0.5951864719390869,0.6396232843399048,0.1591748297214508,0.8333404660224915,0.6269823312759399,0.7023270726203918
89,0.10704861581325531,0.7374215126037598,0.6437037587165833,0.6688077449798584,0.15549126267433167,0.8110220432281494,0.6510516405105591,0.7083768248558044
90,0.10291974246501923,0.7752421498298645,0.5922924280166626,0.6475927829742432,0.15711849927902222,0.7926796078681946,0.6639797687530518,0.7094875574111938
91,0.10729032754898071,0.7854271531105042,0.5877856612205505,0.6522830724716187,0.15870532393455505,0.7997192740440369,0.6445158123970032,0.6975245475769043
92,0.10287985950708389,0.7675935626029968,0.5772475004196167,,0.154573455452919,0.8115874528884888,0.6903622150421143,0.7335028648376465
93,0.10524187982082367,0.7713055610656738,0.6044316291809082,0.6535787582397461,0.15630340576171875,0.806885302066803,0.6445158123970032,0.7005863189697266
94,0.10532431304454803,0.7787674069404602,0.6180697679519653,0.6642246842384338,0.15280671417713165,0.7923740744590759,0.6525477766990662,0.7037118077278137
95,0.10076545923948288,0.7903045415878296,0.6246032118797302,0.6762273907661438,0.15631252527236938,0.812842607498169,0.6382135152816772,0.7040897607803345
96,0.10043740272521973,0.7964914441108704,0.6163260340690613,0.6621637344360352,0.152341827750206,0.7998334765434265,0.679131031036377,0.7199742197990417
97,0.10093598067760468,0.7629188299179077,0.6389637589454651,0.6764412522315979,0.15267153084278107,0.8155091404914856,0.7032217383384705,0.7432439923286438
98,0.10025952011346817,0.7769624590873718,0.6322101354598999,0.6726369857788086,0.1566246747970581,0.7963439226150513,0.6519116759300232,0.7008125185966492
99,0.1031617522239685,0.7222161293029785,0.6143257021903992,,0.1530681997537613,0.8244244456291199,0.6451693773269653,0.7094792127609253
100,0.10029629617929459,0.7878703474998474,0.5923648476600647,0.6567476391792297,0.15616995096206665,0.8234670162200928,0.6443467140197754,0.707491934299469
101,0.10415692627429962,0.7841667532920837,0.6146340370178223,0.6681474447250366,0.1527320146560669,0.7983894944190979,0.6594548225402832,0.7084701061248779
102,0.10064797103404999,0.7801761031150818,0.6190631985664368,0.6711077094078064,0.15731437504291534,0.80694180727005,0.6673176288604736,0.7176944017410278
103,0.09565804153680801,0.7656795978546143,0.6639521718025208,0.6914242506027222,0.15624327957630157,0.7858364582061768,0.6738535165786743,0.7111409306526184
104,0.10146870464086533,0.7670736908912659,0.6341264247894287,0.6683962345123291,0.1568152755498886,0.7899328470230103,0.6914069652557373,0.7252059578895569
105,0.09508131444454193,0.7788993120193481,0.6771851181983948,0.7031225562095642,0.15630583465099335,0.7968458533287048,0.6893059611320496,0.7232459783554077
106,0.09812119603157043,0.7916499972343445,0.611026406288147,0.6668497920036316,0.15895593166351318,0.8048754334449768,0.6762555837631226,0.7233085036277771
107,0.10241057723760605,0.7392575740814209,0.6017313003540039,,0.15405027568340302,0.8048036694526672,0.6423415541648865,0.6971814036369324
108,0.09775236994028091,0.7943112254142761,0.6504376530647278,0.693108856678009,0.15260662138462067,0.8199307322502136,0.6738535165786743,0.7259435653686523
109,0.09313616156578064,0.8314811587333679,0.6479450464248657,0.7077252864837646,0.15345267951488495,0.7576276063919067,0.66608065366745,0.7019019722938538
110,0.09705802798271179,0.8019291758537292,0.6675711870193481,0.7104082107543945,0.15507225692272186,0.8087964057922363,0.6670354604721069,0.716729462146759
111,0.10070817172527313,0.7835614085197449,0.657855212688446,0.6927232146263123,0.15011245012283325,0.8316140174865723,0.6692585945129395,0.7260797619819641
112,0.09535945951938629,0.7950137853622437,0.6322420239448547,0.6823846697807312,0.15199434757232666,0.806182861328125,0.6925952434539795,0.7329748272895813
113,0.09527510404586792,0.813865065574646,0.6741350889205933,0.7230138778686523,0.1546255648136139,0.8232223987579346,0.6885102987289429,0.7367644309997559
114,0.09699515253305435,0.7957850694656372,0.6707112789154053,0.7059604525566101,0.1524723768234253,0.8001025319099426,0.6706591844558716,0.7140088677406311
115,0.09714819490909576,0.7636114358901978,0.6325628757476807,0.6722661852836609,0.15149366855621338,0.8185425400733948,0.6608554124832153,0.7166833281517029
116,0.09763222187757492,0.8054631352424622,0.6355549097061157,0.6919845342636108,0.14952778816223145,0.8067086935043335,0.686065137386322,0.7284544110298157
117,0.09934928268194199,0.8021804094314575,0.65268874168396,0.7000738978385925,0.15087980031967163,0.8189395070075989,0.6746061444282532,0.728140652179718
118,0.09314015507698059,0.7917466163635254,0.6595358848571777,0.6997349262237549,0.1519671231508255,0.8137114644050598,0.691412627696991,0.7347676157951355
119,0.09378340095281601,0.7972317337989807,0.6281118392944336,0.6801291704177856,0.15398196876049042,0.8274960517883301,0.7075886726379395,0.7453555464744568
120,0.09474974870681763,0.8103572726249695,0.6554120182991028,0.7070198059082031,0.15385445952415466,0.8046537637710571,0.6592702269554138,0.7075271010398865
121,0.09539982676506042,0.7840168476104736,0.65868079662323,0.695042610168457,0.15316158533096313,0.8258680701255798,0.6853646636009216,0.7318824529647827
122,0.09120003879070282,0.8006793260574341,0.7007821798324585,0.7257208824157715,0.15357734262943268,0.8100368976593018,0.6772436499595642,0.7181567549705505
123,0.0907730758190155,0.8129264712333679,0.6823217272758484,0.7268297076225281,0.1536075621843338,0.8282516598701477,0.6667807698249817,0.718369722366333
124,0.09335117042064667,0.7952866554260254,0.6730024218559265,0.7113959193229675,0.15079271793365479,0.8276428580284119,0.7167389392852783,0.7539621591567993
125,0.09852998703718185,0.7696255445480347,0.6250438094139099,0.6778766512870789,0.1539919525384903,0.8047578930854797,0.6785219311714172,0.7181620597839355
126,0.09312593936920166,0.7880117297172546,0.6351332068443298,0.6890928745269775,0.1592480093240738,0.8041414618492126,0.7034980058670044,0.7363829612731934
127,0.09427036345005035,0.79950350522995,0.6287765502929688,0.6913073062896729,0.15528026223182678,0.8015267252922058,0.6858745813369751,0.7227080464363098
128,0.09235139191150665,0.8312098979949951,0.6746212244033813,0.7231947183609009,0.1552855521440506,0.7955747246742249,0.7001601457595825,0.7292055487632751
129,0.09757258743047714,0.7605690956115723,0.6406623125076294,,0.15408144891262054,0.8143420815467834,0.7159162163734436,0.7476663589477539
130,0.08972299098968506,0.8155941963195801,0.6596677899360657,0.7088037133216858,0.152946338057518,0.8061255216598511,0.7150992751121521,0.741725742816925
131,0.09456786513328552,0.8064255714416504,0.6723368763923645,0.7162208557128906,0.15616118907928467,0.7944257855415344,0.7392585873603821,0.7546648979187012
132,0.087660051882267,0.8046170473098755,0.7135796546936035,0.7442542314529419,0.1560107320547104,0.8151683807373047,0.6861081719398499,0.7287541031837463
133,0.09089725464582443,0.797795832157135,0.6705251336097717,0.7088109850883484,0.15319666266441345,0.8202821612358093,0.723502516746521,0.7575665712356567
134,0.09098847210407257,0.8054571151733398,0.6918818354606628,0.7288365364074707,0.15484292805194855,0.8227091431617737,0.7085633277893066,0.748263418674469
135,0.08821745961904526,0.8175868391990662,0.6731985211372375,0.725606381893158,0.15409062802791595,0.8280901908874512,0.7021711468696594,0.7459149360656738
136,0.0954037755727768,0.7391161322593689,0.629899263381958,,0.15306304395198822,0.8210751414299011,0.7077466249465942,0.7482985854148865
137,0.09072522073984146,0.8132288455963135,0.6786906719207764,0.7196094989776611,0.1536381095647812,0.810467004776001,0.6958689093589783,0.7372538447380066
138,0.09252012521028519,0.7748613357543945,0.6678407192230225,0.702060341835022,0.15302684903144836,0.8122878670692444,0.7056726813316345,0.7434467673301697
139,0.09141862392425537,0.805300772190094,0.7064580917358398,0.724615752696991,0.15542477369308472,0.7851913571357727,0.71099454164505,0.728553295135498
140,0.09312647581100464,0.8108159899711609,0.6258682608604431,0.6849872469902039,0.15072950720787048,0.8071949481964111,0.6962890028953552,0.7345463633537292
141,0.08541934192180634,0.7936614751815796,0.7235758304595947,0.7354456782341003,0.15153448283672333,0.8149720430374146,0.6938592791557312,0.7366355657577515
142,0.09272909164428711,0.8018304705619812,0.6609659194946289,0.7036717534065247,0.1508665233850479,0.8249855041503906,0.7011207342147827,0.7429187893867493
143,0.08752644062042236,0.8048454523086548,0.6927734017372131,0.7238829135894775,0.1530013084411621,0.8229551911354065,0.6973394751548767,0.745997965335846
144,0.08948834985494614,0.8038512468338013,0.6993903517723083,0.7324957847595215,0.15490521490573883,0.8212499022483826,0.6831686496734619,0.7313324809074402
145,0.0884668380022049,0.7894279360771179,0.6934496760368347,0.7189054489135742,0.15569286048412323,0.8054947257041931,0.673180103302002,0.7215069532394409
146,0.08779961615800858,0.789879322052002,0.7019136548042297,,0.15758882462978363,0.8195598721504211,0.6603419184684753,0.717925488948822
147,0.09439095109701157,0.7900432348251343,0.6566921472549438,0.6884492039680481,0.15297481417655945,0.7942542433738708,0.6824002861976624,0.7225943803787231
148,0.08477098494768143,0.7826675772666931,0.7153871655464172,0.723604679107666,0.15907932817935944,0.8141923546791077,0.6824002861976624,0.7302231192588806
149,0.08634132891893387,0.8252661228179932,0.674262523651123,0.728058934211731,0.1532903015613556,0.7937737703323364,0.712044894695282,0.7338294982910156
150,0.0902414321899414,0.7975831627845764,0.6941328644752502,0.7281241416931152,0.15433157980442047,0.8228756189346313,0.6714761257171631,0.7243751287460327
151,0.08712853491306305,0.8376051783561707,0.6640787124633789,0.7278761267662048,0.15442000329494476,0.8062188625335693,0.7032217979431152,0.7376577258110046
152,0.0848257839679718,0.7951469421386719,0.7415220737457275,0.7476507425308228,0.15480457246303558,0.7781257629394531,0.7204481959342957,0.7314465641975403
153,0.08860358595848083,0.7974894642829895,0.7029040455818176,0.7222281098365784,0.1557469367980957,0.7775421738624573,0.7126753926277161,0.7298970222473145
154,0.09120304882526398,0.8108872175216675,0.6920406818389893,0.7251008152961731,0.154246985912323,0.8520371913909912,0.6590093374252319,0.7277266979217529
155,0.08536753058433533,0.8216389417648315,0.6801774501800537,0.7259297370910645,0.15508803725242615,0.8131747245788574,0.6983841061592102,0.7381422519683838
156,0.08486109972000122,0.8193447589874268,0.6897146105766296,0.7256960868835449,0.1524377018213272,0.8345507383346558,0.6842190027236938,0.7371321320533752
157,0.09061738848686218,0.7965390682220459,0.6760653257369995,0.7041722536087036,0.1527061015367508,0.8185203075408936,0.7276087999343872,0.7569979429244995
158,0.09326948970556259,0.7704948782920837,0.6812917590141296,0.7050929069519043,0.1510646939277649,0.851707935333252,0.6978741884231567,0.7541809678077698
159,0.08730277419090271,0.8208625912666321,0.6937294006347656,0.7340624928474426,0.15246212482452393,0.8191928863525391,0.7032217383384705,0.7445766925811768
160,0.09605339169502258,0.8149475455284119,0.6406388282775879,0.6956982612609863,0.1518656313419342,0.8528501987457275,0.6864152550697327,0.7403215169906616
161,0.08746574819087982,0.8000101447105408,0.6797819137573242,0.7144405245780945,0.1524515300989151,0.8217957615852356,0.6790623664855957,0.729020357131958
162,0.0837370902299881,0.8522024750709534,0.6659918427467346,0.7315512895584106,0.1536416858434677,0.8092429041862488,0.7021711468696594,0.7358559370040894
163,0.08494340628385544,0.7958012819290161,0.726462185382843,,0.1524796187877655,0.8374395966529846,0.7057424783706665,0.7493637204170227
164,0.09045535326004028,0.8076658844947815,0.6696931719779968,0.7097790241241455,0.15583588182926178,0.8304921984672546,0.6368375420570374,0.7041862607002258
165,0.08350733667612076,0.8220372796058655,0.7095491290092468,0.737786591053009,0.15620581805706024,0.8413431644439697,0.6783367395401001,0.7375785708427429
166,0.08903942257165909,0.7954034209251404,0.6880075931549072,0.7230444550514221,0.15534064173698425,0.8341547250747681,0.6899865865707397,0.7428240776062012
167,0.08613395690917969,0.819158136844635,0.6900253891944885,0.7323051691055298,0.1617337167263031,0.8155021667480469,0.6775932312011719,0.7274529337882996
168,0.08846689015626907,0.8160697817802429,0.6928950548171997,0.7325606942176819,0.15805594623088837,0.8158766627311707,0.7189775705337524,0.7478711605072021
169,0.0852363333106041,0.8159260749816895,0.698830246925354,0.7386239767074585,0.1559208333492279,0.8303886651992798,0.7087969779968262,0.7519301772117615
170,0.08453547209501266,0.832152247428894,0.6741946339607239,0.7303532361984253,0.15656770765781403,0.8100234270095825,0.6885174512863159,0.7309991717338562
171,0.08563509583473206,0.7844069004058838,0.6949665546417236,,0.15728534758090973,0.8459930419921875,0.6802258491516113,0.7405192255973816
172,0.08281495422124863,0.8353652358055115,0.6909727454185486,0.7424312829971313,0.15564057230949402,0.8348488211631775,0.7042720913887024,0.7523719668388367
173,0.08227980881929398,0.807685375213623,0.7172229290008545,0.7450177669525146,0.1538165956735611,0.8181365728378296,0.7164567112922668,0.7480473518371582
174,0.08932721614837646,0.7670423984527588,0.6937506198883057,0.7075338363647461,0.15562120079994202,0.8103213310241699,0.7319057583808899,0.7522850632667542
175,0.08669738471508026,0.7907500267028809,0.6738521456718445,0.7135950922966003,0.16018351912498474,0.8142313957214355,0.6854546070098877,0.7287722826004028
176,0.0795694887638092,0.8366620540618896,0.7285938858985901,0.7563943266868591,0.15731044113636017,0.8022279143333435,0.7150992155075073,0.7399044632911682
177,0.07882526516914368,0.8312727212905884,0.7395644187927246,0.768235445022583,0.1567160189151764,0.8182059526443481,0.6919904351234436,0.7341681122779846
178,0.08251325786113739,0.8516106009483337,0.7250099778175354,0.7696975469589233,0.15678229928016663,0.806633472442627,0.7150992155075073,0.7437408566474915
179,0.07804768532514572,0.8332860469818115,0.752227246761322,0.7766650915145874,0.15536102652549744,0.8008447289466858,0.7377880215644836,0.7524885535240173
180,0.08773946762084961,0.8074482083320618,0.692956268787384,0.7229502201080322,0.1574353277683258,0.8638656139373779,0.6755087971687317,0.7418771982192993
181,0.08788499236106873,0.8270096182823181,0.7107479572296143,0.7477558851242065,0.15438544750213623,0.8246763348579407,0.7172002196311951,0.7540262341499329
182,0.08913854509592056,0.7706307768821716,0.6921175718307495,0.703005850315094,0.15543481707572937,0.7951725721359253,0.7192054986953735,0.7466563582420349
183,0.08351605385541916,0.8348566889762878,0.7107089161872864,0.7525492906570435,0.15744177997112274,0.7877804636955261,0.7549446225166321,0.7609555125236511
184,0.08412426710128784,0.828188955783844,0.710502028465271,0.749765157699585,0.15336434543132782,0.8059792518615723,0.7008137106895447,0.7323140501976013
185,0.08182789385318756,0.8143818378448486,0.7414811253547668,0.765412449836731,0.15620814263820648,0.7869896292686462,0.689163863658905,0.7206131219863892
186,0.08142437785863876,0.8365478515625,0.7099881172180176,0.752467930316925,0.15044085681438446,0.8199383020401001,0.7235024571418762,0.7522440552711487
187,0.08258361369371414,0.8176162838935852,0.738768458366394,0.7621647715568542,0.158423513174057,0.8079226613044739,0.6742247343063354,0.7211122512817383
188,0.07988958805799484,0.8408500552177429,0.7249338626861572,0.759179949760437,0.15842638909816742,0.808903157711029,0.6742247939109802,0.7222092151641846
189,0.08105986565351486,0.7858307957649231,0.7164614200592041,,0.1574840545654297,0.8175400495529175,0.7144958972930908,0.7433217167854309
190,0.08488711714744568,0.789553165435791,0.7265129685401917,0.7323394417762756,0.15847988426685333,0.8186028003692627,0.7053669691085815,0.7445231080055237
191,0.08400164544582367,0.8222271203994751,0.7035681009292603,0.7362316846847534,0.15530215203762054,0.8525181412696838,0.6874656081199646,0.7464666366577148
192,0.07742790877819061,0.824225902557373,0.6926762461662292,0.7389772534370422,0.15379582345485687,0.8163630366325378,0.7386552095413208,0.759249210357666
193,0.08179430663585663,0.8274511694908142,0.6979594230651855,0.7314160466194153,0.15938356518745422,0.8201227784156799,0.7262604832649231,0.7558598518371582
194,0.08065006136894226,0.8134084939956665,0.694019079208374,0.7276664972305298,0.16111324727535248,0.8457092642784119,0.7105744481086731,0.7584527134895325
195,0.07995718717575073,0.8096013069152832,0.7369376420974731,0.7570176720619202,0.16073594987392426,0.8032041788101196,0.7228990793228149,0.7456183433532715
196,0.08083602041006088,0.8173381090164185,0.7490933537483215,0.7578832507133484,0.16026613116264343,0.8458889126777649,0.684639036655426,0.7432758212089539
197,0.08370138704776764,0.7842357158660889,0.7084590792655945,,0.16024895012378693,0.8460571765899658,0.7026881575584412,0.7534708976745605
